stateid,state,state_abbr,control,level,year,gender,race,cohort,grad_cohort,grad_100,grad_150,grad_100_rate,grad_150_rate,grad_cohort_ct
47,Tennessee,TN,Public,2-year,2005,F,Ai,"2y all",17,,5,,29.4,13
47,Tennessee,TN,Public,2-year,2005,F,B,"2y all",1162,,53,,4.6,13
47,Tennessee,TN,Public,2-year,2005,F,H,"2y all",65,,8,,12.3,13
47,Tennessee,TN,Public,2-year,2005,F,W,"2y all",4747,,702,,14.8,13
47,Tennessee,TN,Public,2-year,2005,F,X,"2y all",6114,,779,,12.7,13
47,Tennessee,TN,Public,2-year,2005,M,A,"2y all",54,,6,,11.1,13
47,Tennessee,TN,Public,2-year,2005,M,Ai,"2y all",25,,2,,8.0,13
47,Tennessee,TN,Public,2-year,2005,M,B,"2y all",631,,20,,3.2,13
47,Tennessee,TN,Public,2-year,2005,M,H,"2y all",55,,9,,16.4,13
47,Tennessee,TN,Public,2-year,2005,M,W,"2y all",3387,,409,,12.1,13
47,Tennessee,TN,Public,2-year,2005,M,X,"2y all",4201,,448,,10.7,13
47,Tennessee,TN,Public,2-year,2006,B,A,"2y all",133,,28,,21.1,13
47,Tennessee,TN,Public,2-year,2006,B,Ai,"2y all",48,,6,,12.5,13
47,Tennessee,TN,Public,2-year,2006,B,B,"2y all",1848,,115,,6.2,13
47,Tennessee,TN,Public,2-year,2006,B,H,"2y all",145,,21,,14.5,13
47,Tennessee,TN,Public,2-year,2006,B,W,"2y all",8582,,1539,,17.9,13
47,Tennessee,TN,Public,2-year,2006,B,X,"2y all",10878,,1726,,15.9,13
47,Tennessee,TN,Public,2-year,2006,F,A,"2y all",80,,18,,22.5,13
47,Tennessee,TN,Public,2-year,2006,F,Ai,"2y all",26,,4,,15.4,13
47,Tennessee,TN,Public,2-year,2006,F,B,"2y all",1211,,70,,5.8,13
47,Tennessee,TN,Public,2-year,2006,F,H,"2y all",88,,8,,9.1,13
47,Tennessee,TN,Public,2-year,2006,F,W,"2y all",4932,,880,,17.8,13
47,Tennessee,TN,Public,2-year,2006,F,X,"2y all",6411,,989,,15.4,13
47,Tennessee,TN,Public,2-year,2006,M,A,"2y all",53,,10,,18.9,13
47,Tennessee,TN,Public,2-year,2006,M,Ai,"2y all",22,,2,,9.1,13
47,Tennessee,TN,Public,2-year,2006,M,B,"2y all",637,,45,,7.1,13
47,Tennessee,TN,Public,2-year,2006,M,H,"2y all",57,,13,,22.8,13
47,Tennessee,TN,Public,2-year,2006,M,W,"2y all",3650,,659,,18.1,13
47,Tennessee,TN,Public,2-year,2006,M,X,"2y all",4467,,737,,16.5,13
47,Tennessee,TN,Public,2-year,2007,B,A,"2y all",134,,12,,9.0,13
47,Tennessee,TN,Public,2-year,2007,B,Ai,"2y all",42,,4,,9.5,13
47,Tennessee,TN,Public,2-year,2007,B,B,"2y all",2050,,75,,3.7,13
47,Tennessee,TN,Public,2-year,2007,B,H,"2y all",126,,9,,7.1,13
47,Tennessee,TN,Public,2-year,2007,B,W,"2y all",8865,,1250,,14.1,13
47,Tennessee,TN,Public,2-year,2007,B,X,"2y all",11430,,1370,,12.0,13
47,Tennessee,TN,Public,2-year,2007,F,A,"2y all",77,,7,,9.1,13
47,Tennessee,TN,Public,2-year,2007,F,Ai,"2y all",29,,3,,10.3,13
47,Tennessee,TN,Public,2-year,2007,F,B,"2y all",1294,,46,,3.6,13
47,Tennessee,TN,Public,2-year,2007,F,H,"2y all",76,,6,,7.9,13
47,Tennessee,TN,Public,2-year,2007,F,W,"2y all",5092,,762,,15.0,13
47,Tennessee,TN,Public,2-year,2007,F,X,"2y all",6702,,836,,12.5,13
47,Tennessee,TN,Public,2-year,2007,M,A,"2y all",57,,5,,8.8,13
47,Tennessee,TN,Public,2-year,2007,M,Ai,"2y all",13,,1,,7.7,13
47,Tennessee,TN,Public,2-year,2007,M,B,"2y all",756,,29,,3.8,13
47,Tennessee,TN,Public,2-year,2007,M,H,"2y all",50,,3,,6.0,13
47,Tennessee,TN,Public,2-year,2007,M,W,"2y all",3773,,488,,12.9,13
47,Tennessee,TN,Public,2-year,2007,M,X,"2y all",4728,,534,,11.3,13
47,Tennessee,TN,Public,2-year,2008,B,A,"2y all",130,,8,,6.2,13
47,Tennessee,TN,Public,2-year,2008,B,Ai,"2y all",55,,8,,14.5,13
47,Tennessee,TN,Public,2-year,2008,B,B,"2y all",2155,,71,,3.3,13
47,Tennessee,TN,Public,2-year,2008,B,H,"2y all",183,,17,,9.3,13
47,Tennessee,TN,Public,2-year,2008,B,W,"2y all",8725,,1142,,13.1,13
47,Tennessee,TN,Public,2-year,2008,B,X,"2y all",11517,,1283,,11.1,13
47,Tennessee,TN,Public,2-year,2008,F,A,"2y all",75,,3,,4.0,13
47,Tennessee,TN,Public,2-year,2008,F,Ai,"2y all",26,,7,,26.9,13
47,Tennessee,TN,Public,2-year,2008,F,B,"2y all",1352,,46,,3.4,13
47,Tennessee,TN,Public,2-year,2008,F,H,"2y all",91,,8,,8.8,13
47,Tennessee,TN,Public,2-year,2008,F,W,"2y all",4972,,700,,14.1,13
47,Tennessee,TN,Public,2-year,2008,F,X,"2y all",6655,,780,,11.7,13
47,Tennessee,TN,Public,2-year,2008,M,A,"2y all",55,,5,,9.1,13
47,Tennessee,TN,Public,2-year,2008,M,Ai,"2y all",29,,1,,3.4,13
47,Tennessee,TN,Public,2-year,2008,M,B,"2y all",803,,25,,3.1,13
47,Tennessee,TN,Public,2-year,2008,M,H,"2y all",92,,9,,9.8,13
47,Tennessee,TN,Public,2-year,2008,M,W,"2y all",3753,,442,,11.8,13
47,Tennessee,TN,Public,2-year,2008,M,X,"2y all",4862,,503,,10.3,13
47,Tennessee,TN,Public,2-year,2009,B,A,"2y all",134,,12,,9.0,13
47,Tennessee,TN,Public,2-year,2009,B,Ai,"2y all",48,,3,,6.3,13
47,Tennessee,TN,Public,2-year,2009,B,B,"2y all",2289,,63,,2.8,13
47,Tennessee,TN,Public,2-year,2009,B,H,"2y all",217,,25,,11.5,13
47,Tennessee,TN,Public,2-year,2009,B,W,"2y all",9219,,1185,,12.9,13
47,Tennessee,TN,Public,2-year,2009,B,X,"2y all",12122,538,1313,4.4,10.8,13
47,Tennessee,TN,Public,2-year,2009,F,A,"2y all",66,,7,,10.6,13
47,Tennessee,TN,Public,2-year,2009,F,Ai,"2y all",19,,2,,10.5,13
47,Tennessee,TN,Public,2-year,2009,F,B,"2y all",1406,,39,,2.8,13
47,Tennessee,TN,Public,2-year,2009,F,H,"2y all",122,,18,,14.8,13
47,Tennessee,TN,Public,2-year,2009,F,W,"2y all",5291,,721,,13.6,13
47,Tennessee,TN,Public,2-year,2009,F,X,"2y all",7029,,805,,11.5,13
47,Tennessee,TN,Public,2-year,2009,M,A,"2y all",68,,5,,7.4,13
47,Tennessee,TN,Public,2-year,2009,M,Ai,"2y all",29,,1,,3.4,13
47,Tennessee,TN,Public,2-year,2009,M,B,"2y all",883,,24,,2.7,13
47,Tennessee,TN,Public,2-year,2009,M,H,"2y all",95,,7,,7.4,13
47,Tennessee,TN,Public,2-year,2009,M,W,"2y all",3928,,464,,11.8,13
47,Tennessee,TN,Public,2-year,2009,M,X,"2y all",5093,,508,,10.0,13
47,Tennessee,TN,Public,2-year,2010,B,A,"2y all",127,,10,,7.9,13
47,Tennessee,TN,Public,2-year,2010,B,Ai,"2y all",47,,5,,10.6,13
47,Tennessee,TN,Public,2-year,2010,B,B,"2y all",2062,,88,,4.3,13
47,Tennessee,TN,Public,2-year,2010,B,H,"2y all",202,,22,,10.9,13
47,Tennessee,TN,Public,2-year,2010,B,W,"2y all",9049,,1172,,13.0,13
47,Tennessee,TN,Public,2-year,2010,B,X,"2y all",11933,955,1353,8.0,11.3,13
47,Tennessee,TN,Public,2-year,2010,F,A,"2y all",62,,7,,11.3,13
47,Tennessee,TN,Public,2-year,2010,F,Ai,"2y all",23,,3,,13.0,13
47,Tennessee,TN,Public,2-year,2010,F,B,"2y all",1247,,60,,4.8,13
47,Tennessee,TN,Public,2-year,2010,F,H,"2y all",112,,12,,10.7,13
47,Tennessee,TN,Public,2-year,2010,F,W,"2y all",5061,,727,,14.4,13
47,Tennessee,TN,Public,2-year,2010,F,X,"2y all",6743,,837,,12.4,13
47,Tennessee,TN,Public,2-year,2010,M,A,"2y all",65,,3,,4.6,13
47,Tennessee,TN,Public,2-year,2010,M,Ai,"2y all",24,,2,,8.3,13
47,Tennessee,TN,Public,2-year,2010,M,B,"2y all",815,,28,,3.4,13
47,Tennessee,TN,Public,2-year,2010,M,H,"2y all",90,,10,,11.1,13
47,Tennessee,TN,Public,2-year,2010,M,W,"2y all",3988,,445,,11.2,13
47,Tennessee,TN,Public,2-year,2010,M,X,"2y all",5190,,516,,9.9,13
47,Tennessee,TN,"Private for-profit",4-year,2002,B,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,A,"4y other",8,,4,,50.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,B,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,Ai,"4y other",1,,1,,100.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,B,B,"4y bach",12,1,2,8.3,16.7,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,B,"4y other",226,,98,,43.4,8
47,Tennessee,TN,"Private for-profit",4-year,2002,B,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,H,"4y other",10,,4,,40.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,B,W,"4y bach",45,4,9,8.9,20.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,W,"4y other",314,,177,,56.4,8
47,Tennessee,TN,"Private for-profit",4-year,2002,B,X,"4y bach",57,5,11,8.8,19.3,1
47,Tennessee,TN,"Private for-profit",4-year,2002,B,X,"4y other",566,,290,,51.2,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,A,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,Ai,"4y other",1,,1,,100.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,B,"4y bach",10,1,2,10.0,20.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,B,"4y other",94,,49,,52.1,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,H,"4y other",4,,3,,75.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,W,"4y bach",30,3,6,10.0,20.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,W,"4y other",88,,60,,68.2,8
47,Tennessee,TN,"Private for-profit",4-year,2002,F,X,"4y bach",40,4,8,10.0,20.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,F,X,"4y other",189,,114,,60.3,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,A,"4y other",6,,3,,50.0,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,Ai,"4y other",0,,0,,,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,B,"4y bach",2,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,B,"4y other",132,,49,,37.1,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,H,"4y other",6,,1,,16.7,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,W,"4y bach",15,1,3,6.7,20.0,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,W,"4y other",226,,117,,51.8,8
47,Tennessee,TN,"Private for-profit",4-year,2002,M,X,"4y bach",17,1,3,5.9,17.6,1
47,Tennessee,TN,"Private for-profit",4-year,2002,M,X,"4y other",377,,176,,46.7,8
47,Tennessee,TN,"Private for-profit",4-year,2003,B,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,A,"4y other",7,,4,,57.1,10
47,Tennessee,TN,"Private for-profit",4-year,2003,B,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,Ai,"4y other",1,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2003,B,B,"4y bach",20,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,B,"4y other",315,,206,,65.4,10
47,Tennessee,TN,"Private for-profit",4-year,2003,B,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,H,"4y other",14,,5,,35.7,10
47,Tennessee,TN,"Private for-profit",4-year,2003,B,W,"4y bach",31,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,W,"4y other",369,,168,,45.5,10
47,Tennessee,TN,"Private for-profit",4-year,2003,B,X,"4y bach",51,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,B,X,"4y other",720,,387,,53.8,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,A,"4y other",1,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,Ai,"4y other",0,,0,,,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,B,"4y bach",13,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,B,"4y other",134,,90,,67.2,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,H,"4y other",5,,2,,40.0,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,W,"4y bach",21,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,W,"4y other",118,,43,,36.4,10
47,Tennessee,TN,"Private for-profit",4-year,2003,F,X,"4y bach",34,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,F,X,"4y other",265,,137,,51.7,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,A,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,A,"4y other",6,,4,,66.7,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,Ai,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,Ai,"4y other",1,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,B,"4y bach",7,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,B,"4y other",181,,116,,64.1,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,H,"4y bach",0,0,0,,,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,H,"4y other",9,,3,,33.3,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,W,"4y bach",10,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,W,"4y other",251,,125,,49.8,10
47,Tennessee,TN,"Private for-profit",4-year,2003,M,X,"4y bach",17,0,0,0.0,0.0,1
47,Tennessee,TN,"Private for-profit",4-year,2003,M,X,"4y other",455,,250,,54.9,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,A,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,A,"4y other",10,,3,,30.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,Ai,"4y other",3,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,B,"4y bach",36,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,B,"4y other",258,,136,,52.7,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,H,"4y other",14,,9,,64.3,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,W,"4y bach",25,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,W,"4y other",438,,215,,49.1,10
47,Tennessee,TN,"Private for-profit",4-year,2004,B,X,"4y bach",63,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,B,X,"4y other",729,,367,,50.3,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,A,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,A,"4y other",2,,1,,50.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,Ai,"4y other",3,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,B,"4y bach",21,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,B,"4y other",126,,68,,54.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,H,"4y other",5,,2,,40.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,W,"4y bach",14,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,W,"4y other",159,,68,,42.8,10
47,Tennessee,TN,"Private for-profit",4-year,2004,F,X,"4y bach",35,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,F,X,"4y other",298,,141,,47.3,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,A,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,A,"4y other",8,,2,,25.0,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,Ai,"4y other",0,,0,,,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,B,"4y bach",15,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,B,"4y other",132,,68,,51.5,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,H,"4y other",9,,7,,77.8,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,W,"4y bach",11,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,W,"4y other",279,,147,,52.7,10
47,Tennessee,TN,"Private for-profit",4-year,2004,M,X,"4y bach",28,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2004,M,X,"4y other",431,,226,,52.4,10
47,Tennessee,TN,"Private for-profit",4-year,2005,B,A,"4y bach",1,0,1,0.0,100.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,A,"4y other",4,,3,,75.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,B,Ai,"4y bach",1,0,0,0.0,0.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,Ai,"4y other",5,,2,,40.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,B,B,"4y bach",49,17,19,34.7,38.8,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,B,"4y other",800,,294,,36.8,8
47,Tennessee,TN,"Private for-profit",4-year,2005,B,H,"4y bach",0,0,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,H,"4y other",20,,5,,25.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,B,W,"4y bach",70,3,7,4.3,10.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,W,"4y other",472,,207,,43.9,8
47,Tennessee,TN,"Private for-profit",4-year,2005,B,X,"4y bach",124,20,28,16.1,22.6,3
47,Tennessee,TN,"Private for-profit",4-year,2005,B,X,"4y other",1338,,517,,38.6,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,A,"4y bach",1,0,1,0.0,100.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,A,"4y other",3,,2,,66.7,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,Ai,"4y bach",0,0,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,Ai,"4y other",3,,1,,33.3,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,B,"4y bach",31,8,9,25.8,29.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,B,"4y other",447,,156,,34.9,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,H,"4y bach",0,0,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,H,"4y other",14,,2,,14.3,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,W,"4y bach",21,2,5,9.5,23.8,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,W,"4y other",192,,82,,42.7,8
47,Tennessee,TN,"Private for-profit",4-year,2005,F,X,"4y bach",53,10,15,18.9,28.3,3
47,Tennessee,TN,"Private for-profit",4-year,2005,F,X,"4y other",667,,246,,36.9,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,A,"4y bach",0,0,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,A,"4y other",1,,1,,100.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,Ai,"4y bach",1,0,0,0.0,0.0,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,Ai,"4y other",2,,1,,50.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,B,"4y bach",18,9,10,50.0,55.6,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,B,"4y other",353,,138,,39.1,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,H,"4y bach",0,0,0,,,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,H,"4y other",6,,3,,50.0,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,W,"4y bach",49,1,2,2.0,4.1,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,W,"4y other",280,,125,,44.6,8
47,Tennessee,TN,"Private for-profit",4-year,2005,M,X,"4y bach",71,10,13,14.1,18.3,3
47,Tennessee,TN,"Private for-profit",4-year,2005,M,X,"4y other",671,,271,,40.4,8
47,Tennessee,TN,"Private for-profit",4-year,2006,B,A,"4y bach",1,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,A,"4y other",8,,3,,37.5,10
47,Tennessee,TN,"Private for-profit",4-year,2006,B,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,Ai,"4y other",2,,1,,50.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,B,B,"4y bach",32,7,10,21.9,31.3,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,B,"4y other",547,,266,,48.6,10
47,Tennessee,TN,"Private for-profit",4-year,2006,B,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,H,"4y other",21,,8,,38.1,10
47,Tennessee,TN,"Private for-profit",4-year,2006,B,W,"4y bach",30,2,7,6.7,23.3,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,W,"4y other",520,,230,,44.2,10
47,Tennessee,TN,"Private for-profit",4-year,2006,B,X,"4y bach",65,9,17,13.8,26.2,2
47,Tennessee,TN,"Private for-profit",4-year,2006,B,X,"4y other",1121,,516,,46.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,A,"4y bach",1,0,0,0.0,0.0,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,A,"4y other",3,,1,,33.3,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,Ai,"4y other",0,,0,,,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,B,"4y bach",21,3,6,14.3,28.6,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,B,"4y other",300,,147,,49.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,H,"4y other",15,,6,,40.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,W,"4y bach",16,2,5,12.5,31.3,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,W,"4y other",238,,100,,42.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,F,X,"4y bach",38,5,11,13.2,28.9,2
47,Tennessee,TN,"Private for-profit",4-year,2006,F,X,"4y other",566,,257,,45.4,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,A,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,A,"4y other",5,,2,,40.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,Ai,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,Ai,"4y other",2,,1,,50.0,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,B,"4y bach",11,4,4,36.4,36.4,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,B,"4y other",247,,119,,48.2,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,H,"4y bach",0,0,0,,,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,H,"4y other",6,,2,,33.3,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,W,"4y bach",14,0,2,0.0,14.3,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,W,"4y other",282,,130,,46.1,10
47,Tennessee,TN,"Private for-profit",4-year,2006,M,X,"4y bach",27,4,6,14.8,22.2,2
47,Tennessee,TN,"Private for-profit",4-year,2006,M,X,"4y other",555,,259,,46.7,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,A,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,A,"4y other",11,,7,,63.6,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,Ai,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,Ai,"4y other",2,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,B,"4y bach",29,5,6,17.2,20.7,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,B,"4y other",726,,413,,56.9,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,H,"4y bach",3,2,2,66.7,66.7,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,H,"4y other",22,,13,,59.1,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,W,"4y bach",65,30,34,46.2,52.3,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,W,"4y other",631,,320,,50.7,10
47,Tennessee,TN,"Private for-profit",4-year,2007,B,X,"4y bach",105,39,44,37.1,41.9,5
47,Tennessee,TN,"Private for-profit",4-year,2007,B,X,"4y other",1441,,763,,52.9,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,A,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,F,A,"4y other",7,,3,,42.9,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,Ai,"4y bach",0,0,0,,,5
47,Tennessee,TN,"Private for-profit",4-year,2007,F,Ai,"4y other",2,,0,,0.0,10
47,Tennessee,TN,"Private for-profit",4-year,2007,F,B,"4y bach",16,3,4,18.8,25.0,5
